ID  объявления,Тип,area,Возможное назначение,Класс,metro,address,Здание,Этаж,"Высота потолков, м",Сетка колон,Цена,Тип аренды,Телефоны,Описание,Планировка,Вход,Лифт,Ворота,Ссылка на объявление,price,street,house,house_num,house_corp,house_str,str,corp,neighborhood,geo_adress,Lat,Long,time_to_metro,time_to_metro_for_circle
223285942,Аренда помещения свободного назначения,599.2,"Свободное назначение, Офис, Клиентский офис, Торговая площадь, Торговля, Торговое, Банк, Бар, Кафе/ресторан, Фитнес, Кальянная, Спортзал, Спортивный зал, Гостиница, Хостел, Медицинский центр, Продукты, Квест, Зубная поликлиника, Бильярдная, Кофейня, Столовая, Пиццерия, Мини-отель, Студия танцев, Фотостудия, Фото студия, Школа, Коммерция, Пекарня, Выпечка, Салон красоты, Кондитерская, Бытовые услуги, Ломбард, Аптека, Стоматология, Букмекерская контора, Детский центр, Интернет магазин, Йога, Клиника, Ювелирный, Учебный центр",,м. Белорусская (1 мин пешком),"Лесная улица, 1/2","Административное здание, на ул. Лесная, 1/2, Действующее",2/3,3.8,,"1647002 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 1647000, НДС включен","Прямая аренда, Длительный, Арендые каникулы",+79011297626,"БЕЗ КОМИССИИ!  Отличное, предложение! Сдам помещение свободного назначения 599,2 м2. Первая линия на 1-ой Тверской-Ямской улице. Административное историческое здание, 2-й этаж. Два входа/выхода, один собственный вход на углу-с торца здания, второй общий с первым этажом, через центральную улицу. Потолки: 3,8м. Электроэнергия -150 кВт. Вытяжная система вентиляции. Все коммуникации. Три балкона с красивым панорамным видом на площадь Тверская застава и Белорусский вокзал. Рядом со зданием есть места для парковки. Удобная транспортная развязка с выездом на 1-ю Тверскую-Ямскую ул., Садовое кольцо, Грузинский Вал, Бутырский Вал, Ленинградский проспект и ТТК. Высоко-развитая инфраструктура района, интенсивный пешеходный и автомобильный трафик. В 1-й минуте пешей доступности от ст.м. Белорусская. Подходит под любую сферу деятельности: торговая площадь, гостиница, медицинский центр, кафе, офис, торговая площадь и т.д.По соседству располагается Сбербанк, кофейни, кулинарная лавка Братьев Караваев ..., 50 фото",,общий с улицы,,,https://www.cian.ru/rent/commercial/223285942,1647002.0,Лесная улица, 1/2,1/2, 1/2, 1/2,0,0,Тверской,"Paddy's, Лесная улица, Сущёво, Тверской район, Центральный административный округ, Москва, Центральный федеральный округ, 125047, Россия",55.777158,37.5852015,1,12
223344248,Аренда помещения свободного назначения,599.2,"Офис, Торговая площадь, Производство, Пекарня, Выпечка, Банк, Бар, Парикмахерская, Салон красоты, Кафе/ресторан, Клуб, Бытовые услуги, Фитнес, Спортзал, Кальянная, Хостел, Гостиница, Медицинский центр, Аптека, Магазин, Ресторан, Коммерция, Бильярдная, Букмекерская контора, Детский центр, Фото студия, Зубная поликлиника, Йога, Кофейня, Учебный центр, Торговый центр, Торговое, Торговля, Стоматология, Квест, Типография, Клиентский офис, Клиника, Интернет магазин, Косметология, Кулинария, Малое производство, Кондитерская, Ночной клуб, Мини-отель, Маникюр, Массажный салон, Пиццерия",,м. Белорусская (1 мин пешком),"Лесная улица, 1/2","Административное здание, на ул. Лесная, 1/2, Действующее",2/3,3.8,,"1647002 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 1647000, НДС включен","Прямая аренда, Длительный, Арендые каникулы",+79011297626,"БЕЗ КОМИССИИ! Отличное, предложение. Сдам помещение свободного назначения 599,2 м2. Первая линия на 1-ой Тверской-Ямской улице. Административное историческое здание, 2-й этаж. Два входа/выхода, один собственный вход на углу-с торца здания, второй общий с первым этажом, через центральную улицу. Потолки: 3,8м. Электроэнергия -150 кВт. Вытяжная система вентиляции. Все коммуникации. Три балкона с красивым панорамным видом на площадь Тверская застава и Белорусский вокзал. Рядом со зданием есть места для парковки. Удобная транспортная развязка с выездом на 1-ю Тверскую-Ямскую ул., Садовое кольцо, Грузинский Вал, Бутырский Вал, Ленинградский проспект и ТТК. Высоко-развитая инфраструктура района, интенсивный пешеходный и автомобильный трафик. В 1-й минуте пешей доступности от ст.м. Белорусская. Подходит под любую сферу деятельности: торговая площадь, гостиница, медицинский центр, кафе, офис, торговая площадь и т.д.По соседству располагается Сбербанк, кофейни, кулинарная лавка Братьев Караваевы ..., 50 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/223344248,1647002.0,Лесная улица, 1/2,1/2, 1/2, 1/2,0,0,Тверской,"Paddy's, Лесная улица, Сущёво, Тверской район, Центральный административный округ, Москва, Центральный федеральный округ, 125047, Россия",55.777158,37.5852015,1,12
229256311,Аренда помещения свободного назначения,599.2,"Кафе/ресторан, Торговая площадь, Клуб, Кальянная, Ресторан, Ночной клуб, Букмекерская контора, Товары для дома, Пиццерия, Свободное назначение, Кофейня, Торговый комплекс, Салон красоты, Банк, Фитнес, Школа, Общепит, Парикмахерская, Бытовая техника, Магазин, Интернет магазин, Представительство, кольянная",,м. Белорусская (3 мин пешком),"Лесная улица, 1/2","Административное здание, на ул. Лесная, 1/2, Действующее",2/3,3.8,,"1647000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 1647000, УСН","Прямая аренда, Длительный, мин 12 мес",+79011297626,"БЕЗ КОМИССИИ! Отличное, предложение ! Сдам помещение свободного назначения 599,2 м2. Первая линия на 1-ой Тверской-Ямской улице. Административное историческое здание, 2-й этаж. Два входа/выхода, один собственный вход на углу-с торца здания, второй общий с первым этажом, через центральную улицу. Потолки: 3,8м. Электроэнергия -150 кВт. Вытяжная система вентиляции. Все коммуникации. Три балкона с красивым панорамным видом на площадь Тверская застава и Белорусский вокзал. Рядом со зданием есть места для парковки. Удобная транспортная развязка с выездом на 1-ю Тверскую-Ямскую ул., Садовое кольцо, Грузинский Вал, Бутырский Вал, Ленинградский проспект и ТТК. Высоко-развитая инфраструктура района, интенсивный пешеходный и автомобильный трафик. В 1-й минуте пешей доступности от ст.м. Белорусская. Подходит под любую сферу деятельности: торговая площадь, гостиница, медицинский центр, кафе, офис, торговая площадь и т.д.По соседству располагается Сбербанк, кофейни, кулинарная лавка Братьев Караваев ..., 50 фото",,общий с улицы,,,https://www.cian.ru/rent/commercial/229256311,1647000.0,Лесная улица, 1/2,1/2, 1/2, 1/2,0,0,Тверской,"Paddy's, Лесная улица, Сущёво, Тверской район, Центральный административный округ, Москва, Центральный федеральный округ, 125047, Россия",55.777158,37.5852015,3,12
223286771,Аренда помещения свободного назначения,599.2,"Торговая площадь, Торговля, Торговое, Свободное назначение, Гостиница, Офис, Банк, Бар, Кафе/ресторан, Кальянная, Фитнес, Спортзал, Спортивный зал, Хостел, Медицинский центр, Продукты, Квест, Зубная поликлиника, Бильярдная, Кофейня, Столовая, Пиццерия, Мини-отель, Студия танцев, Фотостудия, Фото студия, Школа, Коммерция, Пекарня, Выпечка, Салон красоты, Кондитерская, Бытовые услуги, Ломбард, Аптека, Стоматология, Букмекерская контора, Детский центр, Интернет магазин, Йога, Клиника, Ювелирный, Учебный центр",,м. Белорусская (1 мин пешком),"Лесная улица, 1/2","Административное здание, на ул. Лесная, 1/2, Действующее",2/3,3.8,,"1647002 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 1647000, НДС включен","Прямая аренда, Длительный, Арендые каникулы",+79011297626,"БЕЗ КОМИССИИ! Отличное, предложение! Сдам помещение свободного назначения 599,2 м2. Первая линия на 1-ой Тверской-Ямской улице. Административное историческое здание, 2-й этаж. Два входа/выхода, один собственный вход на углу-с торца здания, второй общий с первым этажом, через центральную улицу. Потолки: 3,8м. Электроэнергия -150 кВт. Вытяжная система вентиляции. Все коммуникации. Три балкона с красивым панорамным видом на площадь Тверская застава и Белорусский вокзал. Рядом со зданием есть места для парковки. Удобная транспортная развязка с выездом на 1-ю Тверскую-Ямскую ул., Садовое кольцо, Грузинский Вал, Бутырский Вал, Ленинградский проспект и ТТК. Высоко-развитая инфраструктура района, интенсивный пешеходный и автомобильный трафик. В 1-й минуте пешей доступности от ст.м. Белорусская. Подходит под любую сферу деятельности: торговая площадь, гостиница, медицинский центр, кафе, офис, торговая площадь и т.д.По соседству располагается Сбербанк, кофейни, кулинарная лавка Братьев Караваевы ..., 50 фото",,общий с улицы,,,https://www.cian.ru/rent/commercial/223286771,1647002.0,Лесная улица, 1/2,1/2, 1/2, 1/2,0,0,Тверской,"Paddy's, Лесная улица, Сущёво, Тверской район, Центральный административный округ, Москва, Центральный федеральный округ, 125047, Россия",55.777158,37.5852015,1,12
223810630,Аренда помещения свободного назначения,1031.0,"Офис, Торговая площадь, Банк, Кафе/ресторан, Клуб, Фитнес, Бар, Ресторан, Свободное назначение, Ювелирный",,м. Чистые пруды (5 мин пешком),"Чистопрудный бульвар, 12АС1","Административное здание, Здание Кожсиндиката, Действующее",1/7,3.9,,"2062000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Прямая аренда, Длительный, мин 60 мес",+79269700142,"Уникальный лот от собственника! 
В аренду предлагается помещение свободного назначения, первая линия Чистопрудного бульвара, прекрасная локация и отличный исторический бэкграунд. 
Общая площадь объекта - 1031,7 кв.м., высокие потолки, витринные окна, основной вход общий с Чистопрудного, также имеется несколько отдельных входов с разных сторон здания. Все коммуникации в порядке.
Договор аренды долгосрочный - 5 лет с пролонгацией.
Оперативный показ! Звоните!, 11 фото",,общий с улицы,,,https://www.cian.ru/rent/commercial/223810630,2062000.0,Чистопрудный бульвар,12 с1,12, 12а,1,1,0,Басманный,"Велнес-клуб ""Чистые пруды"", Чистопрудный бульвар, Ивановская горка, Хитровка, Басманный район, Центральный административный округ, Москва, Центральный федеральный округ, 101990, Россия",55.761944,37.6440167,5,12
161333325,Аренда помещения свободного назначения,108.0,"Цветы, Зал, Спортзал, Интернет магазин, Склад, Фото студия, Малое производство, Ломбард, Ателье одежды, Пункт выдачи, Автозапчасти, Типография, Спортивный зал, Выставка, Ферма, Стройматериалы, Торговая площадь, Школа, Мастерская, Химчистка, Свободное назначение, База, Фастфуд, Пекарня, Выпечка, Клуб, Бытовые услуги, Цех, Кальянная, Ювелирный, Швейный цех, Услуги, Торговля, Букмекерская контора, Торговое, Фотостудия, Другое, Шоурум, Производство, Рыба, Ночной клуб, Бар, Фитнес, Сауна, Магазин, Антикафе, Галерея, Массажный салон, Мебель, Зоомагазин, Зоотовары, Маникюр, Студия танцев, Учебный центр, Мясо, Посуда, репетиционная",,м. Красносельская (10 мин пешком),"Верхняя Красносельская улица, 7АС1","Отдельно стоящее здание, Действующее",-1/1,2.7,,"60480 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Субаренда, Длительный, мин 1 мес, Арендые каникулы",+79778620788,"Отдельное здание, возможно под склад, производство, интернет магазин, торговлю цветами, квесты, студию и т.п.  подвал.  каникулы, 1 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/161333325,60480.0,Верхняя Красносельская улица,7 с1,7, 7а,1,1,0,Красносельский,"7 с1, Верхняя Красносельская улица, Красносельский район, Центральный административный округ, Москва, Центральный федеральный округ, 107140, Россия",55.7852133,37.66104335,10,8
170256811,Аренда помещения свободного назначения,124.0,"Офис, Интернет магазин, Шоурум, Склад, Квест, Спортзал, Мастерская, Пункт выдачи",,м. Сокольники (8 мин пешком),"Бабаевская улица, 4","Офисное здание, на ул. Бабаевская, 4, Действующее",-2/4,3.0,,"72850 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79011298286,"Предлагается в аренду подвальное помещение в 4-х этажном административном здании. 5 минут пешком от метро ""Сокольники"". Густонаселенный жилой район.
 Арендуемая площадь с учетом коридорного коэффициента (12%) от 33 до 124 кв.м. в подвале. 
 Лифт отсутствует.
 Огороженная территория. На объекте действует пропускная система.
 Смешанная планировка.
 Требуется капитальный ремонт. На время выполнения ремонта возможно предоставление арендных каникул.
 Арендная ставка 7 050 руб. за м2 в год, включая НДС, коммунальные платежи и эксплуатационные расходы. Интернет и телефония оплачиваются отдельно.
Возможно получение специальных условий подключения интернета/телефонии от МГТС для арендаторов. 
Разместите свой бизнес здесь. Мы одобряем перепланировку и креативное оформление пространства. Рассмотрим любой профиль деятельности. Хотите открыть склад, шоу-рум, интернет-магазин или что-то иное, звоните и записывайтесь на показ помещения!, 2 фото",,общий со двора,,,https://www.cian.ru/rent/commercial/170256811,72850.0,Бабаевская улица, 4,4, 4, 4,0,0,Сокольники,"4, Бабаевская улица, Сокольники, район Сокольники, Восточный административный округ, Москва, Центральный федеральный округ, 107014, Россия",55.790838,37.687896613072326,8,8
192180211,Аренда помещения свободного назначения,110.0,"Офис, Шоурум, Фитнес, Фотостудия, Спортзал",C,м. Люблино (8 мин пешком),"Белореченская улица, 3","Административное здание, на ул. Белореченская, 3, Действующее",3/4,,,"73334 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79011298286,"Крупный собственник АО ""Бизнес-Недвижимость"" предлагает в аренду помещения свободного назначения и помещения под офис в 4-х этажном административном здании. 6 минут пешком от метро ""Люблино"". Густонаселенный жилой район.

 Арендуемая площадь с учетом коридорного коэффициента (12%) 110 кв.м. на 3 этаже.

 Пассажирский лифт.

 Открытая планировка. Возможна перепланировка, организация и оформление пространства под задачи вашего бизнеса. 

 Текущие арендаторы на объекте: продуктовый супермаркет, школа настольного тенниса, гимнастический зал, танцевальная школа, студия воздушной акробатики, типография.

 Требуется ремонт, необходимо возведение перегородок. На время выполнения ремонта возможно предоставление арендных каникул.

Арендная ставка 8 000 руб. за м2 в год, включая НДС и эксплуатационные расходы. ОПЛАЧИВАЮТСЯ ОТДЕЛЬНО: коммунальные платежи и связь.

Возможно получение специальных условий подключения интернета/телефонии от МГТС для арендаторов. 

Звоните и записывайтесь на показ поме ..., 2 фото",,общий со двора,Лифт (1),,https://www.cian.ru/rent/commercial/192180211,73334.0,Белореченская улица, 3,3, 3, 3,0,0,Люблино,"3, Белореченская улица, Люблино, район Люблино, Юго-Восточный административный округ, Москва, Центральный федеральный округ, 109387, Россия",55.674385,37.7693352889734,8,8
225012382,Аренда помещения свободного назначения,215.0,"Офис, Торговая площадь, Склад, Производство, Пекарня, Выпечка, Салон красоты, Бытовые услуги, Ателье одежды, Цветы, Фитнес, Выставка, Цех, Спортзал, Шиномонтаж, Другое, Магазин, Автозапчасти",,м. Улица Академика Янгеля (10 мин пешком),"Чертановская улица, 66К1",,-1/1,3.5,,"78000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 75000, НДС включен","Прямая аренда, Длительный, мин 12 мес, Арендые каникулы",+79836664979,"Подвальное Помещение , сухое , высокие потолки , лифт ,  первая линия , конечная автобусов и трамваев , большой пешеходный трафик , подойдёт под разные виды деятельности ,  рассматриваем долгосрок , каникулы обсуждаются , оперативный показ , все вопросы по тел ., 9 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/225012382,78000.0,Чертановская улица,66 к1,66,1,1,0,1,Чертаново Южное,"66 к1, Чертановская улица, район Чертаново Южное, Южный административный округ, Москва, Центральный федеральный округ, 117534, Россия",55.5968099,37.5870319778439,10,8
207844732,Аренда помещения свободного назначения,105.0,"Ателье одежды, Фитнес, Зал, Спортзал, Офис, Шоурум, Детский центр, Йога, Интернет магазин, Спортивный зал",C,м. Улица Скобелевская (4 мин пешком),"Скобелевская улица, 22","Административное здание, на ул. Скобелевская, 22, Действующее",2/5,3.9,,"78750 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79011298286,"Крупный собственник АО ""Бизнес-Недвижимость"" предлагает в аренду помещения свободного назначения и помещения под офис в 5-ти этажном административном здании. 3 минуты пешком от метро ""Улица Скобелевская"". Густонаселенный жилой район.

 Арендуемая площадь с учетом коридорного коэффициента (12%) 2 этаж - 101/105 кв.м., 4 этаж - 105 кв.м.

 Пассажирский лифт.

 Открытая планировка. Возможна перепланировка, организация и оформление пространства под задачи вашего бизнеса. 

 Требуется ремонт.  На время выполнения ремонта возможно предоставление арендных каникул.
Арендная ставка 9 000 руб. за м2 в год,  включая НДС и эксплуатационные расходы. ОПЛАЧИВАЮТСЯ ОТДЕЛЬНО: коммунальные платежи и связь.

Возможно получение специальных условий подключения интернета/телефонии от МГТС для арендаторов. 

Звоните и записывайтесь на показ помещения!, 5 фото",,общий со двора,Лифт (1),,https://www.cian.ru/rent/commercial/207844732,78750.0,Скобелевская улица, 22,22, 22, 22,0,0,Южное Бутово,"22, Скобелевская улица, Бутово, район Южное Бутово, Юго-Западный административный округ, Москва, Центральный федеральный округ, 117624, Россия",55.54564365,37.554418399999996,4,12
225558201,Аренда помещения свободного назначения,161.0,"Склад, Шоурум, Интернет магазин, Офис, Спортзал",,м. Ленинский проспект (13 мин пешком),"Ленинский проспект, 45С1","Административное здание, Действующее",-1/4,3.2,,"94588 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Прямая аренда, Длительный, мин 11 мес",+79011298286,"Крупный собственник АО ""Бизнес-Недвижимость"" предлагает в аренду помещения под склад, офис, шоу-рум, интернет-магазин в 4-х этажном административном здании. 14 минут пешком от метро ""Ленинский проспект"". Арендуемая площадь с учетом коридорного коэффициента (12%) 161 кв.м. в подвале. Смешанная планировка. Возможна перепланировка, организация и оформление пространства под задачи вашего бизнеса. Требуется ремонт. На время выполнения ремонта возможно предоставление арендных каникул. Огражденная охраняемая территория, пропускной режим- пост охраны. Арендная ставка 7 050 руб. за м2 в год, включая НДС, эксплуатационные расходы и коммунальные платежи. Интернет и телефония оплачиваются отдельно. Возможно получение специальных условий подключения интернета/телефонии от МГТС для арендаторов. Звоните и записывайтесь на показ помещения!, 4 фото",,общий со двора,,,https://www.cian.ru/rent/commercial/225558201,94588.0,Ленинский проспект,45 с1,45, 45,1,1,0,Гагаринский,"45 с1, Ленинский проспект, Гагаринский, Гагаринский район, Юго-Западный административный округ, Москва, Центральный федеральный округ, 119334, Россия",55.70189405,37.576230959266034,13,5
187151348,Аренда помещения свободного назначения,119.0,"Парикмахерская, Салон красоты, Выставка, Цветы, Фитнес, Спортзал, Аптека, Медицинский центр, Магазин, Spa салон, Выпечка, Банк, Ателье одежды, Клуб, Бытовые услуги, Зал, Ювелирный, Супермаркет, Йога, Парфюмерия, Торговое, Свободное назначение, Товары для дома, Швейный цех, Школа, Белье, Антикафе, Другое, Зоомагазин, Коммерция, Арендный бизнес, Алкомаркет, Бильярдная, Авиа кассы, Офис, Шаурма, Буфет, Ломбард, Ресторан, Сервис, Бижутерия, Готовый бизнес, Галерея, Детский сад, Займы, Детский магазин, Фотостудия, Зоотовары, Бытовая техника, Зубная поликлиника, Детские товары, Детский центр, Бутик, Интернет магазин, Косметика, Квест, Кулинария, Малое производство, Маникюр, Продукты, Шоурум, Кофейня, Гипермаркет, Мясо, Клиентский офис, Массажный салон, Косметология, Мебель, Обмен валюты, Мастерская, Обувь, Рабочeе место, Оптика, Нотариальная контора, Боулинг, Одежда, Ночной клуб, Посуда, Производство, Салон связи, Рыба, Спортивный зал, Склад, Пиццерия, Столовая, Стрит ритейл, Стройматериалы, Салон, Сувениры, Сумки, Пункт выдачи, Тату салон, Торговля, Типография, Студия танцев, Торговая площадь, Представительство, Рабочий кабинет, Турагенство, Фастфуд, Ферма, Услуги, Кальянная, Шиномонтаж, Автозапчасти, Букмекерская контора, Фото студия, Химчистка, Хлебокомбинат, Частная практика, Кафе/ресторан, Бар, База, Учебный центр",,м. Университет (12 мин пешком),"Ломоносовский проспект, 6",,-1/9,2.7,,"97104 руб./ За месяц, Срок аренды - Длительный, Предоплата 2 мес, НДС включен","Прямая аренда, Длительный, мин 12 мес","+79012210432, +79816662457","Оперативный показ. Прямая аренда от собственника. Без комиссии. Предлагается в аренду ПСН. Первая линия домов. В ставку арендной платы включены НДС, коммунальные платежи и эксплуатационные расходы (стоимость варьируется в зависимости от набора услуг). Возможно предоставление юридического адреса.  Помещение  имеет отдельный вход, находится в подвале жилого 9-ти этажного многоквартирного дома, разделено на 5 комнат, в трех комнатах есть небольшие окна. Коммуникации:  электричество, отопление, горячее и холодное водоснабжение, канализация, санузел., 7 фото",,отдельный со двора,,,https://www.cian.ru/rent/commercial/187151348,97104.0,Ломоносовский проспект, 6,6, 6, 6,0,0,Гагаринский,"6, Ломоносовский проспект, Гагаринский район, Юго-Западный административный округ, Москва, Центральный федеральный округ, 117335, Россия",55.687428499999996,37.548023421139746,12,5
231605499,Аренда помещения свободного назначения,200.0,"Торговая площадь, Склад, Производство, Ателье одежды, Офис, Клиентский офис, Шоурум, Детский центр, Детский клуб, Студия танцев, Типография, Учебный центр, Турагенство, Фото студия, Школа танцев, Школа рисования, Школа вокала, Студия красоты, Наращивание ресниц и тд, и многое другое.........",B+,м. Нахимовский проспект (8 мин пешком),"Фруктовая улица, 7К1","Офисное здание, на ул. Фруктовая, 7к1, Действующее",3/3,,,"100000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, УСН","Прямая аренда, Длительный",+79942223889,"ОТ СОБСТВЕННИКА!!!!!! БЕЗ КОМИССИИ!!!!! Отдельно стоящие здание (Особняк). Сдаётся офисное помещение свободной назначения и свободной планировки. Проход круглосуточный. Качественная  отделка помещения. Имеется круглосуточная охрана. Место на охраняемой парковке. Показ оперативно в любое время. Звоните  и мы с удовольствием ответим на ваши вопросы. Аргументированный торг возможен., 9 фото",,общий со двора,,,https://www.cian.ru/rent/commercial/231605499,100000.0,Фруктовая улица,7 к1,7,1,1,0,1,Нагорный,"7 к1, Фруктовая улица, Нагорный, Нагорный район, Южный административный округ, Москва, Центральный федеральный округ, 117556, Россия",55.658698599999994,37.61332624725687,8,8
149888736,Аренда помещения свободного назначения,300.0,"Салон красоты, Бытовые услуги, Ателье одежды, Медицинский центр, Кондитерская, Мастерская, Ломбард, Спортзал, Фотостудия, Цех, Коммерция, Шоурум, Магазин, Квест, Антикафе",,м. Улица Сергея Эйзенштейна (2 мин пешком),"улица Сергея Эйзенштейна, 2",,-1/8,3.0,,"100200 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 100000, НДС включен","Субаренда, Длительный, мин 11 мес, Арендые каникулы",+79012216646,"ВОЗМОЖНА СДАЧА ПОМЕЩЕНИЯ ПО ЧАСТЯМ!Вашему вниманию предлагается Помещение Свободного назначения( ПСН). Общая площадь 300 кв. метров- по документам 250 кв метров. Вход со двора. Подвал. Вход отдельный(возможно сделать отдельный вход со стороны улицы). ЦЕНА 100000 рублей, сверху оплата счетчиков!!!РАЗУМНЫЕ АРЕНДНЫЕ КАНИКУЛЫ.Субаренда.РАССМОТРЯТ ПОД АНТИКАФЕ, ТРЕНАЖЕРНЫЙ ЗАЛ, НЕ ШУМНОЕ ПРОИЗВОДСТВО ИТД... НЕ РАССМОТРЯТ САУНУ, ВАРИАНТЫ ГОСТИНИЧНОГО БИЗНЕСА, а также  разные полулегальные и не легальные варианты., 26 фото",,отдельный со двора,,,https://www.cian.ru/rent/commercial/149888736,100200.0,улица Сергея Эйзенштейна, 2,2, 2, 2,0,0,Ростокино,"2, улица Сергея Эйзенштейна, Ростокино, район Ростокино, Северо-Восточный административный округ, Москва, Центральный федеральный округ, 129226, Россия",55.83028315,37.64698188360772,2,12
205058335,Аренда помещения свободного назначения,101.0,"Фото студия, Парикмахерская, Салон красоты, Выставка, Офис, Фотостудия, Студия танцев, Школа, Спортзал, Спортивный зал, Медицинский центр, Ателье одежды, Сервис, Другое, Бытовые услуги, Стоматология, Spa салон, Зоомагазин, Шоурум, Бытовая техника, Учебный центр, Детские товары, Детский магазин, Детский клуб, Детский центр, Детский сад",,м. Преображенская площадь (11 мин пешком),"Краснобогатырская улица, 72С2","Отдельно стоящее здание, на ул. Краснобогатырская, 72с2, Действующее",1/3,,,"110000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, УСН","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79836662024,"Виктория. БЕЗ КОМИССИИ. ОТДЕЛЬНО СТОЯЩЕЕ ЗДАНИЕ, ПРЯМАЯ АРЕНДА, презентабельный особняк 1993 г. постройки. ПЕРВАЯ линия, современный качественный ремонт. ПЕРВЫЙ этаж. ДОЛГОСРОЧНЫЙ договор. Возможность НАРУЖНОЙ рекламы. Плюс БОНУСОМ большой холл и отдельный санузел и доп.зона для хранения вещей либо ресепшена. Большие окна. Рассмотрим под любой вид деятельности. Хорошая локация, напротив здание Мосгорсуда, рядом остановка общественного транспорта. Раньше в помещении была школа танцев. Интенсивный  трафик, плотная жилая застройка.  Парковка, мойка машин., 15 фото",,общий с улицы,,,https://www.cian.ru/rent/commercial/205058335,110000.0,Краснобогатырская улица,72 с1,72, 72,2,1,0,Преображенское,"Краснобогатырская улица, Преображенское, район Преображенское, Восточный административный округ, Москва, Центральный федеральный округ, 107258, Россия",55.803211,37.7082499,11,5
229059204,Аренда помещения свободного назначения,152.0,"Магазин, Детский магазин, Зоомагазин, Интернет магазин, Фитнес, Йога, Спортзал, Студия танцев, Учебный центр, Детский центр, Салон красоты, Spa салон, Массажный салон, Салон связи, Тату салон, Химчистка, Типография, Парикмахерская, Маникюр, Шоурум, Кафе/ресторан, Антикафе, Выпечка, Пекарня, Ателье одежды, Ресторан, Фотостудия, Коммерция, Свободное назначение",,м. Митино (2 мин пешком),"Митинская улица, 25К4, ш. Пятницкое (3 км до МКАД)","Отдельно стоящее здание, Действующее",-1/1,2.7,,"110000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 110000, УСН","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79012212612,"Без комиссии!!!
Сдается в аренду помещение общей площадью 152 кв.м., расположенное на цокольном этаже отдельно стоящего здания. Помещение с окнами, отдельный вход, высота потолков от 2.5-2.7 метра, зальная планировка. Помещение оборудовано приточно-вытяжной вентиляцией и системой кондиционирования. Возможно размещение наружной рекламы. Ранее использовалось под кафе. Плотно населённый район, большой пешеходный трафик, рядом станция метро Митино. Всегда свободные парковочные места. Предоставляется юридический адрес, возможны арендные каникулы. Долгосрочная аренда, прямой договор с собственником. Помещение подойдет под: магазин, фитнес-клуб, спортивный зал, образовательное учреждение, салон красоты, химчистка, типография и т.д. Лот 50420, 11 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/229059204,110000.0,Митинская улица,25 к1,25,4,4,0,1,Митино,"25 к1 с1, Митинская улица, Митино, район Митино, Северо-Западный административный округ, Москва, Центральный федеральный округ, 123430, Россия",55.8434802,37.362454173867064,2,12
